SN,Gtin,Serial no,Status,Sending Status
723,88,48H9D2C65,allow,1200
724,88,PXKH642XR,allow,1200
725,88,WWK0H1X8W,allow,1200
726,88,9Y4V0F53P,allow,1200
727,88,5CDNHARCA,allow,1200
728,88,MRSCTRW98,allow,1200
729,88,4XB2E7X3H,allow,1200
730,88,PT9KPMCEN,allow,1200
731,88,H1P8MY5NE,allow,1200
732,88,N8HZBBTDZ,allow,1200
733,88,16NS01112,allow,1200
734,88,GC7E9T1AX,allow,1200
735,88,392047W7V,allow,1200
736,88,K6PAA8F0M,allow,1200
737,88,93ZY4TGSZ,allow,1200
738,88,FT25BVGF4,allow,1200
739,88,8HF2MWTXW,allow,1200
740,88,8VN28Y41K,allow,1200
741,88,75KE2CS21,allow,1200
742,88,WKYANTVC8,allow,1200
743,88,KTZ8B6A7M,allow,1200
744,88,3XN572AG1,allow,1200
745,88,XCV4EDC36,allow,1200
746,88,V8VDA0VSH,allow,1200
747,88,39K5HK9N6,allow,1200
748,88,SP56FF16D,allow,1200
749,88,N0WA7VED5,allow,1200
750,88,B7N74WM38,allow,1200
751,88,PMYSBFEEZ,allow,1200
752,88,T4S3T69W2,allow,1200
753,88,SBNY22T81,allow,1200
754,88,B9DXPYSDG,allow,1200
755,88,YH53G41AT,allow,1200
756,88,G1NG3K1YK,allow,1200
757,88,MBN1E8Y1P,allow,1200
758,88,F0NKWK64H,allow,1200
759,88,83W9CX071,allow,1200
760,88,RCYG7T9HM,allow,1200
761,88,PFC0S00AG,allow,1200
762,88,DFSSNTVBW,allow,1200
763,88,3KTNCGVHW,allow,1200
764,88,D1N3T8M3R,allow,1200
765,88,3YC3RW93W,allow,1200
766,88,C7KFE0HS8,allow,1200
767,88,KKKF76G2B,allow,1200
768,88,AVNZ67KEA,allow,1200
769,88,P2Z8529SF,allow,1200
770,88,K1801Z08F,allow,1200
771,88,FB84M6WSZ,allow,1200
772,88,RY12S7T7M,allow,1200
773,88,6M54AMEC3,allow,1200
774,88,9GF09951H,allow,1200
775,88,768C3Y9RD,allow,1200
776,88,HCRCV54B3,allow,1200
777,88,X5M1BFNZ2,allow,1200
778,88,YV76M6VZG,allow,1200
779,88,EA6K48TZ2,allow,1200
780,88,8C5CAKZ9K,allow,1200
781,88,T52FKAYT2,allow,1200
782,88,2Y96V6S5K,allow,1200
783,88,HBTVA4ACV,allow,1200
784,88,3NTZYCH1A,allow,1200
785,88,TXVTK4AYE,allow,1200
786,88,TDD9DA50D,allow,1200
787,88,YVEX32PG9,allow,1200
788,88,WGX175YGD,allow,1200
789,88,7CFAGEFFX,allow,1200
790,88,5MR55H4E7,allow,1200
791,88,DR6TCBM9S,allow,1200
792,88,G60REBZ89,allow,1200
793,88,6R8TESB51,allow,1200
794,88,7WS8YA5W8,allow,1200
795,88,9PSBA020A,allow,1200
796,88,WXB3TR928,allow,1200
797,88,HNXKGZ44F,allow,1200
798,88,KY780H422,allow,1200
799,88,7RPRGRNAC,allow,1200
800,88,CEG7T3R07,allow,1200
801,88,S0C04FMFZ,allow,1200
802,88,7Z37WKB45,allow,1200
803,88,3GSH57SWC,allow,1200
804,88,6AF46M7MX,allow,1200
805,88,3C9YEYTEH,allow,1200
806,88,T60GC09R6,allow,1200
807,88,50RX0ERS9,allow,1200
808,88,RMCXKYRAS,allow,1200
809,88,MHWEDY5YF,allow,1200
810,88,DB29P5VC2,allow,1200
811,88,23GY0X1HR,allow,1200
812,88,TW6CDWGKA,allow,1200
813,88,EAAKC46VY,allow,1200
814,88,8XDV5XR8V,allow,1200
815,88,MM4R45E7K,allow,1200
816,88,4PYB637CB,allow,1200
817,88,FC07NKZ1M,allow,1200
818,88,RMA9P50BZ,allow,1200
819,88,5N2VMH29X,allow,1200
820,88,PPGXDT3AK,allow,1200
821,88,CB13E4H6F,allow,1200
822,88,E8SB98A25,allow,1200
823,88,7D5ZS5T6S,allow,1200
824,88,8BFTG0MW6,allow,1200
825,88,YWZFTRVCF,allow,1200
826,88,74GCBHA6N,allow,1200
827,88,6WZXZB0G1,allow,1200
828,88,DVP3Y910B,allow,1200
829,88,416KV82KE,allow,1200
830,88,Z94VTP2W5,allow,1200
831,88,3HEY88PH2,allow,1200
832,88,8NM4WY68Z,allow,1200
833,88,Z8SNEB5B5,allow,1200
834,88,DVY0B82PH,allow,1200
835,88,5HDTH395D,allow,1200
836,88,GPT2KZPH8,allow,1200
837,88,NVMKFXDM2,allow,1200
838,88,WMG4M9YKK,allow,1200
839,88,7SHEP23KT,allow,1200
840,88,DCMK49YRY,allow,1200
841,88,M1RCGMSXY,allow,1200
842,88,4KA4VMVZY,allow,1200
843,88,VKRZT8NB5,allow,1200
844,88,RS3GTG7AC,allow,1200
845,88,32NMB1E6N,allow,1200
846,88,S6EZ4DABY,allow,1200
847,88,AZMRDPPTS,allow,1200
848,88,E65ARSA64,allow,1200
849,88,YE0BB021N,allow,1200
850,88,XPPB8S4ND,allow,1200
851,88,6ADPN90PR,allow,1200
852,88,49W1K9XYK,allow,1200
853,88,ZHXGK5F0R,allow,1200
854,88,KESXA3KMZ,allow,1200
855,88,C2602GYNN,allow,1200
856,88,2NVZM7W7X,allow,1200
857,88,Z05RDM438,allow,1200
858,88,N2VG2P4EY,allow,1200
859,88,1RVCX042X,allow,1200
860,88,RB9KD5YFG,allow,1200
861,88,BCDNCMWV5,allow,1200
862,88,NBCS9M3PM,allow,1200
863,88,T605ZAV0A,allow,1200
864,88,EPHAYC0H2,allow,1200
865,88,8WMD0N28S,allow,1200
866,88,5GEPAS3HX,allow,1200
867,88,RP32SZ33E,allow,1200
868,88,RMEXB6GXR,allow,1200
869,88,X5980CN5B,allow,1200
870,88,CY4E71VWX,allow,1200
871,88,5GD3GNA28,allow,1200
872,88,WZ1189BP6,allow,1200
873,88,WRYBV4SX3,allow,1200
874,88,E8PN07KY5,allow,1200
875,88,T97Y4Y529,allow,1200
876,88,2VHPWR4VZ,allow,1200
877,88,6B73WDS6C,allow,1200
878,88,6MAVR2VE7,allow,1200
879,88,8WR2519RD,allow,1200
880,88,T0684D26E,allow,1200
881,88,V9MAM35GP,allow,1200
882,88,4HT7V8ZH3,allow,1200
883,88,DMDVW1M7R,allow,1200
884,88,MEENEPMM1,allow,1200
885,88,3X50MNB94,allow,1200
886,88,VWSKE1SAY,allow,1200
887,88,YH9SY4210,allow,1200
888,88,3DFHD7CEZ,allow,1200
889,88,76K02N189,allow,1200
890,88,MSWWZ0DBA,allow,1200
891,88,1FG384PNY,allow,1200
892,88,AK27PHW16,allow,1200
893,88,HB334EY8W,allow,1200
894,88,3K2K93320,allow,1200
895,88,8HE3S9NR1,allow,1200
896,88,3GFFBMSNS,allow,1200
897,88,SDX39H9NS,allow,1200
898,88,XNB6H3T2S,allow,1200
899,88,TA348RTCE,allow,1200
900,88,A9Y55DBDX,allow,1200
901,88,4DDW9FCPC,allow,1200
902,88,3BDBXF9KG,allow,1200
903,88,E792P8KN1,allow,1200
904,88,11W0WT82A,allow,1200
905,88,WG1DBRKP9,allow,1200
906,88,37GMA6522,allow,1200
907,88,7G47S5T4M,allow,1200
908,88,NE0XVAKWM,allow,1200
909,88,9AYGFY730,allow,1200
910,88,P4WMWG0WM,allow,1200
911,88,3GCS43MGR,allow,1200
912,88,X12RYYG8E,allow,1200
913,88,D70W7B42W,allow,1200
914,88,8SRXA0ASP,allow,1200
915,88,PVY8F67V9,allow,1200
916,88,7YPGZYRX5,allow,1200
917,88,NM28DMGR8,allow,1200
918,88,X4WF7N631,allow,1200
919,88,1PYNSVEKK,allow,1200
920,88,788XTR9W5,allow,1200
921,88,ZS85FCMM3,allow,1200
922,88,CY08B6DA4,allow,1200
923,88,X4N39DC2T,allow,1200
924,88,XPXKYDWXA,allow,1200
925,88,96RZKGXAW,allow,1200
926,88,X0DTT9HF8,allow,1200
927,88,7VVVEEC1H,allow,1200
928,88,MMH49X5ZR,allow,1200
929,88,F0DCTH1X4,allow,1200
930,88,RDERS4V4E,allow,1200
931,88,B2A38KNVG,allow,1200
932,88,5NA07TZ42,allow,1200
933,88,DFHZWCMB9,allow,1200
934,88,XG0SPFVNE,allow,1200
935,88,YP3K3K1W9,allow,1200
936,88,NK7XK7PGX,allow,1200
937,88,2GV4YK6MW,allow,1200
938,88,MZ610N49S,allow,1200
939,88,FA1CDXA8A,allow,1200
940,88,XBSVS3PR6,allow,1200
941,88,W2KHMS83Y,allow,1200
942,88,Y93WKTKEM,allow,1200
943,88,37V4PM8CP,allow,1200
944,88,S2VWZ30K5,allow,1200
945,88,HWRP8CCD3,allow,1200
946,88,ZNPZ353PX,allow,1200
947,88,PCKBEFP8W,allow,1200
948,88,9V6V8W54E,allow,1200
949,88,TWB2RPP04,allow,1200
950,88,4VBZGVV4W,allow,1200
951,88,78997W4RG,allow,1200
952,88,AZ388RA90,allow,1200
953,88,YAKEC34BT,allow,1200
954,88,BD6F1B66T,allow,1200
955,88,APYDSRS17,allow,1200
956,88,1V8YHNFNW,allow,1200
957,88,EA6C22KAA,allow,1200
958,88,KGW2R0KNY,allow,1200
959,88,7WF2RDR57,allow,1200
960,88,M2G37T2CY,allow,1200
961,88,H162CCTD5,allow,1200
962,88,R60893XH9,allow,1200
963,88,WMTSXYCSZ,allow,1200
964,88,6BP5E15H2,allow,1200
965,88,W808ER71R,allow,1200
966,88,HH1TV3X9Z,allow,1200
967,88,A8MZ475AP,allow,1200
968,88,33E5GA8E0,allow,1200
969,88,2EDABNSTF,allow,1200
970,88,8TMXN48MV,allow,1200
971,88,EYZ0B0P4Y,allow,1200
972,88,V7GMA6X8Z,allow,1200
973,88,82WTFBRED,allow,1200
974,88,2G6BN89BA,allow,1200
975,88,9Z19CT8EN,allow,1200
976,88,NHFXP3SFG,allow,1200
977,88,WG7R7BXT0,allow,1200
978,88,H523XCBFT,allow,1200
979,88,VVMETCDZT,allow,1200
980,88,A9NDC6EHX,allow,1200
981,88,RTFEBX3VV,allow,1200
982,88,1RD9YNRMH,allow,1200
983,88,BY9481AY4,allow,1200
984,88,TMG1FWRDY,allow,1200
985,88,BMDM0PMAS,allow,1200
986,88,5M67WPDDE,allow,1200
987,88,VATAPW352,allow,1200
988,88,AK8A56W0N,allow,1200
989,88,1E7E2Y4RK,allow,1200
990,88,E3VPK3390,allow,1200
991,88,2TRDHVWAP,allow,1200
992,88,TDTTYSV50,allow,1200
993,88,1REP5H350,allow,1200
994,88,HP753MYC8,allow,1200
995,88,B7WM2194E,allow,1200
996,88,VWBR029NB,allow,1200
997,88,HCHY9DGCK,allow,1200
998,88,W58ER2ZHA,allow,1200
999,88,6DKC77W79,allow,1200
1000,88,PM2R9XSMT,allow,1200
1001,88,ED7078T2X,allow,1200
1002,88,59HH1E8B5,allow,1200
1003,88,46A1C2DM7,allow,1200
1004,88,VDBEEVT9S,allow,1200
1005,88,E2EPMBSTH,allow,1200
1006,88,MR9C0Y90N,allow,1200
1007,88,AAF7GX5KX,allow,1200
1008,88,82N8744R5,allow,1200
1009,88,601VBP25E,allow,1200
1010,88,741W1X9H3,allow,1200
1011,88,8GZ2MCS99,allow,1200
1012,88,TPH1CRRH2,allow,1200
1013,88,SB157DT36,allow,1200
1014,88,G6DAGK1Y4,allow,1200
1015,88,VXS99BKYG,allow,1200
1016,88,8C4DXG39Z,allow,1200
1017,88,AS4SDKR9V,allow,1200
1018,88,34RAY8E8Z,allow,1200
1019,88,HABBB6FCT,allow,1200
1020,88,1BHHTW59T,allow,1200
1021,88,AWVD7CF7X,allow,1200
1022,88,Z3FZFH7NY,allow,1200
1023,88,NDMG0MZPX,allow,1200
1024,88,DPDYSS5CT,allow,1200
1025,88,PPVGFCMP3,allow,1200
1026,88,FBYX627VG,allow,1200
1027,88,M7FV7M027,allow,1200
1028,88,7BBANEW97,allow,1200
1029,88,Z3V57N54N,allow,1200
1030,88,5BEHB1B0V,allow,1200
1031,88,RG5V0V8ZS,allow,1200
1032,88,7BRNEVF20,allow,1200
1033,88,YNWAGFE9D,allow,1200
1034,88,8FEVMRMTN,allow,1200
1035,88,NW2FAMPHX,allow,1200
1036,88,FP99H4XFF,allow,1200
1037,88,PC8AFSFDX,allow,1200
1038,88,M3107BG6C,allow,1200
1039,88,7APBBPR82,allow,1200
1040,88,2VB9P2XT9,allow,1200
1041,88,T2P359G9Z,allow,1200
1042,88,B21DXFRPK,allow,1200
1043,88,CX9CF7TH4,allow,1200
1044,88,TKAXMW37B,allow,1200
1045,88,WXBTNWM5Y,allow,1200
1046,88,YYWRBA9MA,allow,1200
1047,88,WZT7KP8TS,allow,1200
1048,88,5DRFF5M04,allow,1200
1049,88,7VK39C3HD,allow,1200
1050,88,VEZP007S7,allow,1200
1051,88,ACFN0T0PG,allow,1200
1052,88,Z15R5S2S3,allow,1200
1053,88,4CGTWX49Y,allow,1200
1054,88,98M7ATDER,allow,1200
1055,88,3Y7FFV4P4,allow,1200
1056,88,C4WPPHTB9,allow,1200
1057,88,A9NGEEFM4,allow,1200
1058,88,6D1DZP4VK,allow,1200
1059,88,341MAHVVH,allow,1200
1060,88,Z4AGVPCAW,allow,1200
1061,88,N7WX53DV2,allow,1200
1062,88,FADMC0RTR,allow,1200
1063,88,CYS11DW4T,allow,1200
1064,88,YKWX82XZ5,allow,1200
1065,88,RRPEHH2FR,allow,1200
1066,88,A8RWHZHTG,allow,1200
1067,88,8V76YSA6X,allow,1200
1068,88,G97CYKDV3,allow,1200
1069,88,PA3PPPW6X,allow,1200
1070,88,SZXNZ9390,allow,1200
1071,88,29X829V1M,allow,1200
1072,88,1C8THNC78,allow,1200
1073,88,25SDXWVF2,allow,1200
1074,88,PGS8VTAV2,allow,1200
1075,88,25K5XYT9M,allow,1200
1076,88,XH25K4A2E,allow,1200
1077,88,4RDF3BGBK,allow,1200
1078,88,Y2376G0KP,allow,1200
1079,88,S4M9XZ3N5,allow,1200
1080,88,P86S9XVSB,allow,1200
1081,88,FMBVZR48S,allow,1200
1082,88,7TZ09KFMX,allow,1200
1083,88,ZXRBR515A,allow,1200
1084,88,CMCFGDARH,allow,1200
1085,88,ZVAZY0SET,allow,1200
1086,88,2YE2NCYKM,allow,1200
1087,88,FFYN6XTFH,allow,1200
1088,88,9DXNPER2G,allow,1200
1089,88,GYHEK0D3R,allow,1200
1090,88,A9ZY3DHG9,allow,1200
1091,88,T82P6KEAK,allow,1200
1092,88,S6SHNCE13,allow,1200
1093,88,Z65RREHRG,allow,1200
1094,88,4Y4VY8T37,allow,1200
1095,88,W6GZCKDY1,allow,1200
1096,88,T78X5VMZS,allow,1200
1097,88,D07WAC6YE,allow,1200
1098,88,CK6NTNS9F,allow,1200
1099,88,8ENRSMET7,allow,1200
1100,88,VXRY60V3P,allow,1200
1101,88,1YY6KYB7R,allow,1200
1102,88,6C2W3T9DV,allow,1200
1103,88,ZCHX9FYX6,allow,1200
1104,88,761E54HWP,allow,1200
1105,88,KMS206P95,allow,1200
1106,88,W3GMDHPGV,allow,1200
1107,88,K83PESTN3,allow,1200
1108,88,NAYXYNPW7,allow,1200
1109,88,NZ41WED1D,allow,1200
1110,88,V7XENCYPR,allow,1200
1111,88,FN2BFPSBE,allow,1200
1112,88,KWF1PP0KG,allow,1200
1113,88,F14G1D9VH,allow,1200
1114,88,M03C09KV1,allow,1200
1115,88,Z5C6KAXN5,allow,1200
1116,88,SNC7EVHR6,allow,1200
1117,88,W0TYC74AT,allow,1200
1118,88,XDD47WC6P,allow,1200
1119,88,PR9M9WK3E,allow,1200
1120,88,81C2XC6SZ,allow,1200
1121,88,60AB6FTSF,allow,1200
1122,88,ZMBY32X9G,allow,1200
1123,88,VX70782XG,allow,1200
1124,88,347579WXC,allow,1200
1125,88,MA4ET0V4C,allow,1200
1126,88,GDPFHBTPD,allow,1200
1127,88,3N1FMCFNS,allow,1200
1128,88,94T990WT6,allow,1200
1129,88,D4YYA3445,allow,1200
1130,88,6RD0S2H05,allow,1200
1131,88,VDH4ASX57,allow,1200
1132,88,NK8G9P088,allow,1200
1133,88,TXW48M54X,allow,1200
1134,88,5P16VN7BC,allow,1200
1135,88,2B1X80N66,allow,1200
1136,88,Y8D1NGG5Z,allow,1200
1137,88,67RESF8RH,allow,1200
1138,88,31M9N8YF3,allow,1200
1139,88,V56MCXXHN,allow,1200
1140,88,1ATVZFNG6,allow,1200
1141,88,DP4E7BW1S,allow,1200
1142,88,GNC178ANC,allow,1200
1143,88,K9DT7GN8G,allow,1200
1144,88,FXKYFCAHE,allow,1200
1145,88,T91KNB1PR,allow,1200
1146,88,6NPNYHTGS,allow,1200
1147,88,KHF7EWZ5P,allow,1200
1148,88,X2G235N45,allow,1200
1149,88,WRXKP73R0,allow,1200
1150,88,DKK83NHRB,allow,1200
1151,88,KAED00ND6,allow,1200
1152,88,VWHTGC5T0,allow,1200
1153,88,GWECHV6SD,allow,1200
1154,88,ET5TGSBC7,allow,1200
1155,88,578TEKXHF,allow,1200
1156,88,KNS6WVNV0,allow,1200
1157,88,R4YGGTNYM,allow,1200
1158,88,2XAWDZEC1,allow,1200
1159,88,KP21VW8C8,allow,1200
1160,88,DXCG7ST5E,allow,1200
1161,88,W2VXX88YA,allow,1200
1162,88,NDEAX86Y4,allow,1200
1163,88,E2H54ZSRC,allow,1200
1164,88,P1F3WM4PD,allow,1200
1165,88,V25WMX0DD,allow,1200
1166,88,N1NVT9SCH,allow,1200
1167,88,XED08BNR1,allow,1200
1168,88,YVYTWYSRA,allow,1200
1169,88,1N691SRRW,allow,1200
1170,88,NZ987837R,allow,1200
1171,88,WR1ERCMSM,allow,1200
1172,88,G18XND006,allow,1200
1173,88,RC92N5KF4,allow,1200
1174,88,7VK49EZF1,allow,1200
1175,88,MPX2DE2CT,allow,1200
1176,88,Z2YTKB166,allow,1200
1177,88,4PC6EMZC0,allow,1200
1178,88,2NWZTRFAR,allow,1200
1179,88,107SCV8NK,allow,1200
1180,88,MNV8M2R1T,allow,1200
1181,88,1HYVXKNKR,allow,1200
1182,88,7E7DHF0B0,allow,1200
1183,88,SX4D7779P,allow,1200
1184,88,8VDVVRXNR,allow,1200
1185,88,B1RH1GPKR,allow,1200
1186,88,WPKHDM3AR,allow,1200
1187,88,GMD3A40FV,allow,1200
1188,88,G0Y8WCVM1,allow,1200
1189,88,23RH06YST,allow,1200
1190,88,ZDWEC4PGK,allow,1200
1191,88,RSBRMHDP6,allow,1200
1192,88,ZWMER55ZY,allow,1200
1193,88,91XKAM86G,allow,1200
1194,88,5211X8WXH,allow,1200
1195,88,X42S2T506,allow,1200
1196,88,5T6V5VW0D,allow,1200
1197,88,HKE9A94X5,allow,1200
1198,88,DW2BWVG1V,allow,1200
SN,Gtin,Serial no,Status,Sending Status
0,88,Serial no,allow,118
1,88,9D7Y4ZH47,allow,118
2,88,XA23EY94M,allow,118
3,88,NEBSPCWT5,allow,118
4,88,CE870T5NV,allow,118
5,88,3S5XET77B,allow,118
6,88,CV5YKRGT7,allow,118
7,88,H0SP09FTN,allow,118
8,88,RSNEV99P7,allow,118
9,88,KTWR2S746,allow,118
10,88,MRSRV7A17,allow,118
11,88,EWY1545D9,allow,118
12,88,472B03RAA,allow,118
13,88,NRHH6HMXH,allow,118
14,88,4ZVX5N64V,allow,118
15,88,GHM3E2HEB,allow,118
16,88,59WW15TZP,allow,118
17,88,88VBVEG1K,allow,118
18,88,XYX9MDNX1,allow,118
19,88,RY1YW95T1,allow,118
20,88,8RNWTZSH2,allow,118
21,88,SZ6CF2X7G,allow,118
22,88,Z1AWRC710,allow,118
23,88,STPMS50HV,allow,118
24,88,E1V7WVTK4,allow,118
25,88,YBYFAETG8,allow,118
26,88,CRHTGP9PB,allow,118
27,88,9SH33V94Y,allow,118
28,88,GCZTYH82B,allow,118
29,88,E5HPPHGEZ,allow,118
30,88,TVHN63VCK,allow,118
31,88,EMAWZDG0D,allow,118
32,88,BRR4RP4XE,allow,118
33,88,Z4PPSKDE2,allow,118
34,88,7APERK1GY,allow,118
35,88,FAVEZYT9M,allow,118
36,88,8MVBGM3AT,allow,118
37,88,P16C40N82,allow,118
38,88,X1K9S37Y8,allow,118
39,88,WB00997P3,allow,118
40,88,Y13SCTNVT,allow,118
41,88,NVYVVYE6M,allow,118
42,88,YYX182T2Y,allow,118
43,88,XCDYHT066,allow,118
44,88,K6RM83F3P,allow,118
45,88,C2Y702S6W,allow,118
46,88,GXHZP3WRE,allow,118
47,88,T0A1KTR0A,allow,118
48,88,NBVKZRY1P,allow,118
49,88,53VKNVDFY,allow,118
50,88,Z0KN38ZCE,allow,118
51,88,VXCNC3P0N,allow,118
52,88,19Z4SY201,allow,118
53,88,SCM5MZHS1,allow,118
54,88,EFGC9VMBT,allow,118
55,88,ZXWCW1ZGG,allow,118
56,88,1C5K1XA1S,allow,118
57,88,EV721SGCS,allow,118
58,88,S8GV3G7F5,allow,118
59,88,D4BS8KZ3Y,allow,118
60,88,DHMT98TC7,allow,118
61,88,ZF7ZKS2R7,allow,118
62,88,9FX3Y4XTN,allow,118
63,88,PMHYVVY3S,allow,118
64,88,VG01X4Z98,allow,118
65,88,ASY6DEHPE,allow,118
66,88,PTTHC62WE,allow,118
67,88,17ZP9C4XR,allow,118
68,88,94R5X4YYC,allow,118
69,88,HYBCRG8DG,allow,118
70,88,F4XAD9K16,allow,118
71,88,38T1PEYPV,allow,118
72,88,55M0XB09N,allow,118
73,88,MYW93W5HX,allow,118
74,88,AFBFKY7CV,allow,118
75,88,5WWETR1DT,allow,118
76,88,NAZT5ZS0X,allow,118
77,88,GTCAXTVP6,allow,118
78,88,EZ2NMF0BM,allow,118
79,88,2KT31Z888,allow,118
80,88,HVHCD464W,allow,118
81,88,PZA1PCZP2,allow,118
82,88,S161K934E,allow,118
83,88,G70HFSGW0,allow,118
84,88,DB8PKNGX7,allow,118
85,88,28CW5XMTR,allow,118
86,88,HTHDH0PPV,allow,118
87,88,SHPC9X8HE,allow,118
88,88,5Z78GYBCV,allow,118
89,88,AHHP4V9HV,allow,118
90,88,8PNFCAN04,allow,118
91,88,MVNY5FKFT,allow,118
92,88,E7P6KMT7H,allow,118
93,88,YB4EGDTK5,allow,118
94,88,4HF7BEAKK,allow,118
95,88,SRCR5TS0P,allow,118
96,88,XYW86R6AD,allow,118
97,88,D6S1X7V8X,allow,118
98,88,ZGYTT779F,allow,118
99,88,WM1Z8V097,allow,118
100,88,F5K2C7BPC,allow,118
101,88,5EVPCR5A0,allow,118
102,88,9K7V51FFG,allow,118
103,88,SHRBH07XD,allow,118
104,88,2TADPT3P0,allow,118
105,88,BEVN68PYK,allow,118
106,88,YV6GXGGEM,allow,118
107,88,BN4RY9DFN,allow,118
108,88,HYCWKS9DH,allow,118
109,88,6536WNY5S,allow,118
110,88,HYXMC4WFN,allow,118
111,88,R0DFKA5NE,allow,118
112,88,FSN56M60S,allow,118
113,88,R7TRW8H09,allow,118
114,88,YXG87SET2,allow,118
115,88,CWY6N3ABV,allow,118
116,88,AYY8M2677,allow,118
