SN,Gtin,Serial no,Status,Sending Status
688,678768,HAHXF3VKF,allow,1300
689,678768,31BG8NDBC,allow,1300
690,678768,RXNR45DPT,allow,1300
691,678768,YSFX1G88H,allow,1300
692,678768,8MCPXP6P4,allow,1300
693,678768,5RPAZ1P1A,allow,1300
694,678768,8XCEYFTHH,allow,1300
695,678768,4V3RY7060,allow,1300
696,678768,DD8K08N8Y,allow,1300
697,678768,AMM9CNS2K,allow,1300
698,678768,S58FV4AN7,allow,1300
699,678768,3NE3PE1EG,allow,1300
700,678768,YZTYK22EB,allow,1300
701,678768,K8CBYYD6A,allow,1300
702,678768,MTDCMXY5Z,allow,1300
703,678768,VDES0ZYS3,allow,1300
704,678768,NK56T5YV7,allow,1300
705,678768,F3G266RDG,allow,1300
706,678768,VYB23HMD3,allow,1300
707,678768,YKV7Y35DZ,allow,1300
708,678768,XKMHBZ16R,allow,1300
709,678768,5TC32Z0C9,allow,1300
710,678768,8RZ33X8S6,allow,1300
711,678768,1DYX8SPFC,allow,1300
712,678768,8PR598W46,allow,1300
713,678768,NBM6PFC4A,allow,1300
714,678768,KDZA5E1NS,allow,1300
715,678768,FX6YB1B0V,allow,1300
716,678768,77T121EX5,allow,1300
717,678768,KY066T2AT,allow,1300
718,678768,M3VPY4V60,allow,1300
719,678768,KRSN06V7C,allow,1300
720,678768,SN0R1ZYC3,allow,1300
721,678768,HHS9CMSZX,allow,1300
722,678768,301B1AE6G,allow,1300
723,678768,SX47GWYYC,allow,1300
724,678768,Z1SY1X2V5,allow,1300
725,678768,7XK58X6KZ,allow,1300
726,678768,W0MY6N009,allow,1300
727,678768,K0SNCFMZP,allow,1300
728,678768,YDAWZ7K7M,allow,1300
729,678768,2X2MTFPM0,allow,1300
730,678768,74F0VWSYG,allow,1300
731,678768,7F2CSGSXV,allow,1300
732,678768,YPMWBZ370,allow,1300
733,678768,6R8MFZPD6,allow,1300
734,678768,SV292HNVD,allow,1300
735,678768,PHNG8YEA6,allow,1300
736,678768,E071XHB66,allow,1300
737,678768,STXWR2T5P,allow,1300
738,678768,E399Y6CFP,allow,1300
739,678768,KYFK5GV18,allow,1300
740,678768,PEZCN8MD1,allow,1300
741,678768,3GYCBM8KX,allow,1300
742,678768,SMTXK4VEX,allow,1300
743,678768,BR3EYANFD,allow,1300
744,678768,6S0GGYPPB,allow,1300
745,678768,ZHFBV546P,allow,1300
746,678768,SCP10BX89,allow,1300
747,678768,PV9HCV2CR,allow,1300
748,678768,F9Y9DG76A,allow,1300
749,678768,BWZB05H1V,allow,1300
750,678768,PVAYSZX4F,allow,1300
751,678768,2KRNYTDKM,allow,1300
752,678768,BG5KRXCRS,allow,1300
753,678768,9AGEDSZ0E,allow,1300
754,678768,RCMWC3HMP,allow,1300
755,678768,R5BEXC2PG,allow,1300
756,678768,CS1A0A5HK,allow,1300
757,678768,1MW1F6KWV,allow,1300
758,678768,2XS5012FP,allow,1300
759,678768,W1508MKWT,allow,1300
760,678768,4B99X2256,allow,1300
761,678768,3NV0405XN,allow,1300
762,678768,AEC8HFR8T,allow,1300
763,678768,FWVTZ9BAZ,allow,1300
764,678768,7E4XCVGP6,allow,1300
765,678768,BEPHM4GVF,allow,1300
766,678768,PCTNVSHT2,allow,1300
767,678768,FZPE6BR2Y,allow,1300
768,678768,ENZ07ZVBK,allow,1300
769,678768,D651M7Z9E,allow,1300
770,678768,Y6ESYZ4HW,allow,1300
771,678768,FRKSYDZ7W,allow,1300
772,678768,CGMEVR4RY,allow,1300
773,678768,ZFE25AYH1,allow,1300
774,678768,XNXC9EWM0,allow,1300
775,678768,ZN9GFDNYA,allow,1300
776,678768,RBAKPTEHD,allow,1300
777,678768,4PDRYFXAT,allow,1300
778,678768,HY1MMHHVA,allow,1300
779,678768,B82CDAHN8,allow,1300
780,678768,NF433TKK9,allow,1300
781,678768,HM181HX17,allow,1300
782,678768,VTCESX5H3,allow,1300
783,678768,RHR20W55A,allow,1300
784,678768,DNR7CT1G2,allow,1300
785,678768,ZHS4618RE,allow,1300
786,678768,RKT2XP7H7,allow,1300
787,678768,GS51NEK7K,allow,1300
788,678768,2FK3A0FVN,allow,1300
789,678768,WE2GY18YR,allow,1300
790,678768,T4RBZ7SB1,allow,1300
791,678768,1HMHSDEGF,allow,1300
792,678768,39AZPWTS6,allow,1300
793,678768,ND9BPG1F7,allow,1300
794,678768,50CRP2CZF,allow,1300
795,678768,35NZ59ZDC,allow,1300
796,678768,5BF32F57G,allow,1300
797,678768,DC2KY6TP8,allow,1300
798,678768,YER25HTCF,allow,1300
799,678768,KVXG77F02,allow,1300
800,678768,S4G8N52ZV,allow,1300
801,678768,DN270TNAY,allow,1300
802,678768,AMRFD1VCV,allow,1300
803,678768,4TCPNX7DR,allow,1300
804,678768,HZ94HZ10M,allow,1300
805,678768,FVD92R65T,allow,1300
806,678768,TW2FRDSFK,allow,1300
807,678768,5RM0AYF33,allow,1300
808,678768,PW77WHA5Z,allow,1300
809,678768,9RWV64TG2,allow,1300
810,678768,7FXGV8B6R,allow,1300
811,678768,GB0SENVYD,allow,1300
812,678768,SC55EA751,allow,1300
813,678768,P5VH30AV9,allow,1300
814,678768,9SG6HB4GD,allow,1300
815,678768,C648XB9BC,allow,1300
816,678768,CAWWBKPM1,allow,1300
817,678768,D1K312CK3,allow,1300
818,678768,D60VDZF7X,allow,1300
819,678768,34DSDS4MY,allow,1300
820,678768,NCBACZSR6,allow,1300
821,678768,M1KEGAPXC,allow,1300
822,678768,KNKSM9FZP,allow,1300
823,678768,13750BNAW,allow,1300
824,678768,YREP080DK,allow,1300
825,678768,BFSZVP28G,allow,1300
826,678768,AP8SWDDP5,allow,1300
827,678768,D6PG41MFY,allow,1300
828,678768,KWK0FTVGW,allow,1300
829,678768,5NXEAZ0P3,allow,1300
830,678768,7391G6NC7,allow,1300
831,678768,4EE6GVVFT,allow,1300
832,678768,B1TXXHG73,allow,1300
833,678768,MZ01KBR86,allow,1300
834,678768,22P8X130P,allow,1300
835,678768,4KT9MF7E5,allow,1300
836,678768,HH155H4MF,allow,1300
837,678768,TCKTAXFCS,allow,1300
838,678768,FRP816BRY,allow,1300
839,678768,1HZSK0BKY,allow,1300
840,678768,TSPMY6Y03,allow,1300
841,678768,REAAB1T76,allow,1300
842,678768,TAH9DCRYZ,allow,1300
843,678768,DPDBYPM45,allow,1300
844,678768,6XZK8BHHM,allow,1300
845,678768,Y3Y17RKPK,allow,1300
846,678768,84291X657,allow,1300
847,678768,R3D0NHXZW,allow,1300
848,678768,892CWZCWH,allow,1300
849,678768,61BNC4YEW,allow,1300
850,678768,F10AET30X,allow,1300
851,678768,YA73XWW3W,allow,1300
852,678768,XC65ZHRTV,allow,1300
853,678768,5K6D5FC3K,allow,1300
854,678768,T6FD8Y8DE,allow,1300
855,678768,SE6C6A9AW,allow,1300
856,678768,E7GZ0664V,allow,1300
857,678768,C454W67GE,allow,1300
858,678768,YMFDRZ16Z,allow,1300
859,678768,TWVF2V991,allow,1300
860,678768,7NN7ER45Z,allow,1300
861,678768,2RGHP9EXZ,allow,1300
862,678768,R9FVW042K,allow,1300
863,678768,NF9K7VDPE,allow,1300
864,678768,73C9CXKXZ,allow,1300
865,678768,D79ZNEETR,allow,1300
866,678768,Z9M04APY6,allow,1300
867,678768,DFZ0W955D,allow,1300
868,678768,TH5TGMREW,allow,1300
869,678768,506HNRHWB,allow,1300
870,678768,5M2WKMA60,allow,1300
871,678768,X96CFS26E,allow,1300
872,678768,4AZYRRRH3,allow,1300
873,678768,9A25DDCP3,allow,1300
874,678768,7SFSSV3PP,allow,1300
875,678768,KFR9VR9M1,allow,1300
876,678768,K7M24KFE7,allow,1300
877,678768,A1H4B75VW,allow,1300
878,678768,V32CYAPA6,allow,1300
879,678768,TVT0CKZWR,allow,1300
880,678768,C3T10F29H,allow,1300
881,678768,SSFDC1NH1,allow,1300
882,678768,TXNN5A52F,allow,1300
883,678768,CGCW339PW,allow,1300
884,678768,AS80987ZD,allow,1300
885,678768,SCK6N6HH3,allow,1300
886,678768,TS4VD5FW6,allow,1300
887,678768,X5X21GZYS,allow,1300
888,678768,DXXFK8MMB,allow,1300
889,678768,SYSH837X6,allow,1300
890,678768,886FKV7ER,allow,1300
891,678768,PKNA6493S,allow,1300
892,678768,674M1B7N3,allow,1300
893,678768,SCF19D552,allow,1300
894,678768,VZYZ4EGT9,allow,1300
895,678768,PBX143GSC,allow,1300
896,678768,RWSTSM2K4,allow,1300
897,678768,HP4E6S8NR,allow,1300
898,678768,WK8GVGCCA,allow,1300
899,678768,P6WYBK3H5,allow,1300
900,678768,9FCZZ6Z5Z,allow,1300
901,678768,SKYSCS4WE,allow,1300
902,678768,SDSKT64TZ,allow,1300
903,678768,RYFT63Y78,allow,1300
904,678768,PF3C5WE52,allow,1300
905,678768,XRZC39XGG,allow,1300
906,678768,AKY5DW70R,allow,1300
907,678768,C5HC79VEB,allow,1300
908,678768,4N9Z6Z2TD,allow,1300
909,678768,EREEMW194,allow,1300
910,678768,60S5SE3E2,allow,1300
911,678768,K3V1M0DCS,allow,1300
912,678768,C6BDAT936,allow,1300
913,678768,ZN637VX71,allow,1300
914,678768,TYYHFB5CE,allow,1300
915,678768,BDYPCA6YD,allow,1300
916,678768,891HEF5GM,allow,1300
917,678768,ER19H1C5C,allow,1300
918,678768,GBK8Y7ANM,allow,1300
919,678768,Y0Y4XNH4B,allow,1300
920,678768,64Y7G7YKT,allow,1300
921,678768,ZTNWV1808,allow,1300
922,678768,KPXNKX9P9,allow,1300
923,678768,12KK91ZTZ,allow,1300
924,678768,Y3GWXPDC9,allow,1300
925,678768,P27HM97DP,allow,1300
926,678768,XFNYXK0VT,allow,1300
927,678768,FFMNVESH7,allow,1300
928,678768,YPGKHRSD5,allow,1300
929,678768,161P3E8C8,allow,1300
930,678768,7VG3W69WD,allow,1300
931,678768,HDG8B0EBW,allow,1300
932,678768,CP5D98357,allow,1300
933,678768,1VCTV9C7E,allow,1300
934,678768,BZM004RA7,allow,1300
935,678768,DPSZXYEGT,allow,1300
936,678768,N90SDZ7NX,allow,1300
937,678768,SSG4H9997,allow,1300
938,678768,RPW4P7EYK,allow,1300
939,678768,CHMV1HB9Y,allow,1300
940,678768,T9YPW96K4,allow,1300
941,678768,FDZTGTMS8,allow,1300
942,678768,K1GG3HN5C,allow,1300
943,678768,C7SP3F85P,allow,1300
944,678768,TVPVS8HZW,allow,1300
945,678768,C3386KZYH,allow,1300
946,678768,RWNXAAMAF,allow,1300
947,678768,AMAG7X5ST,allow,1300
948,678768,C9YS2N70H,allow,1300
949,678768,W3SBK3MYY,allow,1300
950,678768,DP9M47B3A,allow,1300
951,678768,PZDR7F128,allow,1300
952,678768,5AS2FWHB4,allow,1300
953,678768,NTCZ0W60N,allow,1300
954,678768,991KSHBDT,allow,1300
955,678768,WCCZ0NVZE,allow,1300
956,678768,PGPZ2DGY1,allow,1300
957,678768,HP6BH53SG,allow,1300
958,678768,58M5E020E,allow,1300
959,678768,ZFKTAV5N4,allow,1300
960,678768,VPFBWBK4E,allow,1300
961,678768,Z6ST9DS5Y,allow,1300
962,678768,MMCCR8HXS,allow,1300
963,678768,37K2Y98VK,allow,1300
964,678768,5Z7ZD9PR3,allow,1300
965,678768,SX4YZ9FSR,allow,1300
966,678768,9KKMX8ZC6,allow,1300
967,678768,T8TAY2KAK,allow,1300
968,678768,4GW7WGPYN,allow,1300
969,678768,ZZ1G24RVW,allow,1300
970,678768,SGYSKDF5H,allow,1300
971,678768,P0NAKSZ51,allow,1300
972,678768,M6GRXSCYF,allow,1300
973,678768,44SHFBGCB,allow,1300
974,678768,FNSHP72ZA,allow,1300
975,678768,RA2GBYCFE,allow,1300
976,678768,V7TFKXVSK,allow,1300
977,678768,SRSSZE72M,allow,1300
978,678768,24MGSZACG,allow,1300
979,678768,8FYB3FSM8,allow,1300
980,678768,84YPTVX8E,allow,1300
981,678768,1WFGMPE63,allow,1300
982,678768,GDW4KGANM,allow,1300
983,678768,WX2B4S49E,allow,1300
984,678768,BN54KVCNZ,allow,1300
985,678768,MS90PCX6K,allow,1300
986,678768,AZYB8ZAKG,allow,1300
987,678768,DYK89X4N9,allow,1300
988,678768,3N3M4TYF0,allow,1300
989,678768,XE021DMAE,allow,1300
990,678768,49G0B2KHY,allow,1300
991,678768,28K8NXN24,allow,1300
992,678768,KPCBAA7FM,allow,1300
993,678768,PB4M3TH88,allow,1300
994,678768,X3NTAEBNG,allow,1300
995,678768,E6S953RE6,allow,1300
996,678768,7Y4FWA1P6,allow,1300
997,678768,8KM1PC8HY,allow,1300
998,678768,3593K002P,allow,1300
999,678768,WR1S6VR7H,allow,1300
1000,678768,BNV53R8DX,allow,1300
1001,678768,B2NFGW6VB,allow,1300
1002,678768,5FD35TVFB,allow,1300
1003,678768,BE3SXSC0C,allow,1300
1004,678768,6XN5MRTR7,allow,1300
1005,678768,FDNYDY82V,allow,1300
1006,678768,GKYE8KC1E,allow,1300
1007,678768,THPW7ASXY,allow,1300
1008,678768,YAXH5TKPE,allow,1300
1009,678768,MNK0M9EF3,allow,1300
1010,678768,3AE50Z0FS,allow,1300
1011,678768,P6Y2BSPRK,allow,1300
1012,678768,KN5BAFF61,allow,1300
1013,678768,1TRGVPDNY,allow,1300
1014,678768,E0RSNG4YZ,allow,1300
1015,678768,MK4V18E30,allow,1300
1016,678768,2X935B4MV,allow,1300
1017,678768,5NY8BCWYG,allow,1300
1018,678768,VTEFDKSCM,allow,1300
1019,678768,RXR01MFVG,allow,1300
1020,678768,6T98WF8YS,allow,1300
1021,678768,ZSXYKXY1V,allow,1300
1022,678768,X2VR8K62F,allow,1300
1023,678768,6G1DA4CYF,allow,1300
1024,678768,26HA93YDM,allow,1300
1025,678768,6WPKY4N3A,allow,1300
1026,678768,W6XHH07NP,allow,1300
1027,678768,V4XCFXFMP,allow,1300
1028,678768,59Y3S8RMK,allow,1300
1029,678768,S5387SV12,allow,1300
1030,678768,TRZE9TCRX,allow,1300
1031,678768,SBNC35NGB,allow,1300
1032,678768,80Z36FME2,allow,1300
1033,678768,88YE6FDBE,allow,1300
1034,678768,FP2FF4GMA,allow,1300
1035,678768,AS65M3Y7X,allow,1300
1036,678768,NY4REEEMX,allow,1300
1037,678768,ASM4TTTY1,allow,1300
1038,678768,7GBAA30HD,allow,1300
1039,678768,DAH29G9VY,allow,1300
1040,678768,T90MHZKNV,allow,1300
1041,678768,EY7B4VZ60,allow,1300
1042,678768,8V0P3Y5Z6,allow,1300
1043,678768,H89H32P1A,allow,1300
1044,678768,ASH64YRY6,allow,1300
1045,678768,C5H0PR15G,allow,1300
1046,678768,CD7S4XYGN,allow,1300
1047,678768,S93E37TR6,allow,1300
1048,678768,R8SH8GA40,allow,1300
1049,678768,M2RY4NWVC,allow,1300
1050,678768,G68GDGKCY,allow,1300
1051,678768,TRK4W0ZFX,allow,1300
1052,678768,2K647P2WY,allow,1300
1053,678768,TA8S167KM,allow,1300
1054,678768,Y50SWBAWK,allow,1300
1055,678768,E3A53ZXYF,allow,1300
1056,678768,C2BZCT8WV,allow,1300
1057,678768,V8SNK0KD8,allow,1300
1058,678768,FDM7VW42W,allow,1300
1059,678768,XNK7K79SF,allow,1300
1060,678768,1YX7134BC,allow,1300
1061,678768,439C834C0,allow,1300
1062,678768,FS0RRCXSX,allow,1300
1063,678768,FYVKF3WFS,allow,1300
1064,678768,G4CPZRT8Y,allow,1300
1065,678768,6NZSKRWZB,allow,1300
1066,678768,3HBB33SFD,allow,1300
1067,678768,93ARWB32C,allow,1300
1068,678768,11DHMZ6FX,allow,1300
1069,678768,BVGYNYZ7A,allow,1300
1070,678768,VTFBZ3ED4,allow,1300
1071,678768,S0228ZZWF,allow,1300
1072,678768,XVXS5NRWW,allow,1300
1073,678768,8GMRNF93N,allow,1300
1074,678768,9NNKVE160,allow,1300
1075,678768,RVGKZTCCG,allow,1300
1076,678768,YA764SHB4,allow,1300
1077,678768,WN3TST947,allow,1300
1078,678768,E6VGB3V5K,allow,1300
1079,678768,70707676K,allow,1300
1080,678768,9R5S2BYW8,allow,1300
1081,678768,BTZG325EV,allow,1300
1082,678768,ZA9PZF5C2,allow,1300
1083,678768,X83WNYWDC,allow,1300
1084,678768,50BE5B3AE,allow,1300
1085,678768,G860Y3WSE,allow,1300
1086,678768,VTG2TN203,allow,1300
1087,678768,C8G68XESK,allow,1300
1088,678768,4T02N7VER,allow,1300
1089,678768,FS2WC3H02,allow,1300
1090,678768,CK153X3PB,allow,1300
1091,678768,139SHH2RY,allow,1300
1092,678768,A62HR0PYZ,allow,1300
1093,678768,NR6Y6PEB2,allow,1300
1094,678768,7MD25EV1X,allow,1300
1095,678768,YDF040W4Y,allow,1300
1096,678768,VVPT6YC60,allow,1300
1097,678768,3R4YCS240,allow,1300
1098,678768,461G238C8,allow,1300
1099,678768,SG5M5A59V,allow,1300
1100,678768,6HYRGEEDB,allow,1300
1101,678768,1W1F1A184,allow,1300
1102,678768,E752GYNZX,allow,1300
1103,678768,2NH5W9WTP,allow,1300
1104,678768,TDPX5NMRK,allow,1300
1105,678768,B0MX2BVT3,allow,1300
1106,678768,K8R9FGPZR,allow,1300
1107,678768,Z2GFBV86X,allow,1300
1108,678768,XYG9B3S0V,allow,1300
1109,678768,GFWG77X28,allow,1300
1110,678768,8WC9GBD81,allow,1300
1111,678768,8D3W39W67,allow,1300
1112,678768,FM5NF14M6,allow,1300
1113,678768,79ZVV2Z8T,allow,1300
1114,678768,EWCAX3K14,allow,1300
1115,678768,3YZPRSGBY,allow,1300
1116,678768,ATB1BNEE8,allow,1300
1117,678768,S8ZSPYFRW,allow,1300
1118,678768,6NZ0FN96W,allow,1300
1119,678768,527F21S0N,allow,1300
1120,678768,X849SHAPS,allow,1300
1121,678768,K2NT0YSP9,allow,1300
1122,678768,W35G2FAX5,allow,1300
1123,678768,895PT33DT,allow,1300
1124,678768,NZNR4CY59,allow,1300
1125,678768,N9SYRE8V1,allow,1300
1126,678768,A7M6T10WX,allow,1300
1127,678768,8460R0VNM,allow,1300
1128,678768,3RB58VC0X,allow,1300
1129,678768,N6HVHSMZ5,allow,1300
1130,678768,5G28WHZ47,allow,1300
1131,678768,T7TMZR279,allow,1300
1132,678768,K0KDZTN0K,allow,1300
1133,678768,MHHRSD0EA,allow,1300
1134,678768,WV83C3AXN,allow,1300
1135,678768,2Y9P539MM,allow,1300
1136,678768,R39GZMP5W,allow,1300
1137,678768,NMG7SDPA7,allow,1300
1138,678768,5XYSXYT52,allow,1300
1139,678768,YRVF5P2NP,allow,1300
1140,678768,Y9G42GV50,allow,1300
1141,678768,CNAV06RPY,allow,1300
1142,678768,VS9TKRCZT,allow,1300
1143,678768,R38NNS5X7,allow,1300
1144,678768,YZW0DTV9V,allow,1300
1145,678768,B6R28WGAR,allow,1300
1146,678768,Y9CYME5P4,allow,1300
1147,678768,DMDK4WD22,allow,1300
1148,678768,WCH8281NY,allow,1300
1149,678768,WB646GA1M,allow,1300
1150,678768,96FVK41AD,allow,1300
1151,678768,1WG94DFK1,allow,1300
1152,678768,D81AFECBT,allow,1300
1153,678768,S6B2FT180,allow,1300
1154,678768,M1S9CB5KE,allow,1300
1155,678768,FACCSF11E,allow,1300
1156,678768,BB4747K76,allow,1300
1157,678768,GB1VN1GAP,allow,1300
1158,678768,6939HXA3D,allow,1300
1159,678768,WKA7937KY,allow,1300
1160,678768,XW6EKTZZY,allow,1300
1161,678768,YTHY55EW6,allow,1300
1162,678768,YMAMAPYMX,allow,1300
1163,678768,PWSCD8DXR,allow,1300
1164,678768,AAD2GDB7T,allow,1300
1165,678768,4EWVEEK0F,allow,1300
1166,678768,BVYCC2ARS,allow,1300
1167,678768,SH3K3KF9Z,allow,1300
1168,678768,B2A2SS3S0,allow,1300
1169,678768,878R1E96S,allow,1300
1170,678768,3CM125B86,allow,1300
1171,678768,9GSRFBKP1,allow,1300
1172,678768,H5GK3FBD3,allow,1300
1173,678768,VKXD6H0Z2,allow,1300
1174,678768,6SY66GED7,allow,1300
1175,678768,E7WWSGVW9,allow,1300
1176,678768,ARC8KZNT4,allow,1300
1177,678768,4SKB1FEFZ,allow,1300
1178,678768,FKWDKV740,allow,1300
1179,678768,MW2VVC5C7,allow,1300
1180,678768,3AYWREGFX,allow,1300
1181,678768,Y1G7N8TS2,allow,1300
1182,678768,8CBDZ08X6,allow,1300
1183,678768,KBZMVPWM8,allow,1300
1184,678768,4Y5NG2T3B,allow,1300
1185,678768,YBM8FWWHC,allow,1300
1186,678768,EY6MDZ629,allow,1300
1187,678768,6VWKMFA0C,allow,1300
1188,678768,9BHB60NH5,allow,1300
1189,678768,NRCM2WP45,allow,1300
1190,678768,390YP47ME,allow,1300
1191,678768,TV1NGKKHV,allow,1300
1192,678768,MVHEZNMCV,allow,1300
1193,678768,PAVE12TXH,allow,1300
1194,678768,6EAXX8STC,allow,1300
1195,678768,HH95ENYGT,allow,1300
1196,678768,3W0DHTP0A,allow,1300
1197,678768,4GKH1T2AV,allow,1300
1198,678768,6D4EHAEKN,allow,1300
1199,678768,NMZWHHXV5,allow,1300
1200,678768,F6CVCBK24,allow,1300
1201,678768,4K1A96G9T,allow,1300
1202,678768,N6N6BXDRT,allow,1300
1203,678768,T8RR0H4MK,allow,1300
1204,678768,BB5SNE7Z8,allow,1300
1205,678768,9F6CMNCN5,allow,1300
1206,678768,N3VHMEHMH,allow,1300
1207,678768,PV7V76KEG,allow,1300
1208,678768,KSY4BZEBC,allow,1300
1209,678768,97TPMANZH,allow,1300
1210,678768,PPDEMC8KA,allow,1300
1211,678768,HTKZZHPN3,allow,1300
1212,678768,VT4DN72DP,allow,1300
1213,678768,853R3GB9S,allow,1300
1214,678768,81BWGX3KZ,allow,1300
1215,678768,6MP2M242H,allow,1300
1216,678768,CKRPE0AMT,allow,1300
1217,678768,WF41ZE0C4,allow,1300
1218,678768,21SFA0RA2,allow,1300
1219,678768,D830415T9,allow,1300
1220,678768,E2VHHNYEG,allow,1300
1221,678768,BP0S421F2,allow,1300
1222,678768,PHWW7XDGF,allow,1300
1223,678768,W8XSYXGSR,allow,1300
1224,678768,CFDNHW0HF,allow,1300
1225,678768,SDKV6BGK6,allow,1300
1226,678768,6BA0XT93E,allow,1300
1227,678768,C57WZZ013,allow,1300
1228,678768,CGBM88FAY,allow,1300
1229,678768,51W7BK8KB,allow,1300
1230,678768,519Z01S85,allow,1300
1231,678768,7AEGVAV9G,allow,1300
1232,678768,8S7T27YZM,allow,1300
1233,678768,BXYSK9FTV,allow,1300
1234,678768,8CV50FCXS,allow,1300
1235,678768,1XPYNBDYR,allow,1300
1236,678768,1RF575NAN,allow,1300
1237,678768,Y4291NVSE,allow,1300
1238,678768,VT0S9ZZ3G,allow,1300
1239,678768,5KHXWKT7B,allow,1300
1240,678768,B5G5ZT6RH,allow,1300
1241,678768,GARV0C4DG,allow,1300
1242,678768,SDTXMNCS2,allow,1300
1243,678768,FMKV027XZ,allow,1300
1244,678768,NR53NV0CG,allow,1300
1245,678768,D39RAP5F5,allow,1300
1246,678768,58ZTK45N2,allow,1300
1247,678768,KH2ZKS2TS,allow,1300
1248,678768,GPG5WW31P,allow,1300
1249,678768,ZPVV2K1X4,allow,1300
1250,678768,W067DTH11,allow,1300
1251,678768,PTX6EE33A,allow,1300
1252,678768,Z9HCSS05G,allow,1300
1253,678768,WGKXXYZ9B,allow,1300
1254,678768,NAHBET1KV,allow,1300
1255,678768,5MBTASFA3,allow,1300
1256,678768,F28DN889C,allow,1300
1257,678768,8A31P03D7,allow,1300
1258,678768,B1VFY5DYA,allow,1300
1259,678768,GVAC1VB07,allow,1300
1260,678768,DP236WNA1,allow,1300
1261,678768,4DPXH9A11,allow,1300
1262,678768,DR45S0EDA,allow,1300
1263,678768,TYDMWT2DK,allow,1300
1264,678768,FCT4MG0DR,allow,1300
1265,678768,2S8EKNF54,allow,1300
1266,678768,C40BN5V6P,allow,1300
1267,678768,22VSSVVH1,allow,1300
1268,678768,T90975VE6,allow,1300
1269,678768,48399FYK0,allow,1300
1270,678768,7T11227HP,allow,1300
1271,678768,VC838DTSH,allow,1300
1272,678768,S7B60MWED,allow,1300
1273,678768,EB0KBN2KV,allow,1300
1274,678768,W636YMX4Y,allow,1300
1275,678768,5YTY5E2N5,allow,1300
1276,678768,ZDSFA14CS,allow,1300
1277,678768,YSP1X303Y,allow,1300
1278,678768,VCPCG69W3,allow,1300
1279,678768,8PYF8710T,allow,1300
1280,678768,RC2X3E4PD,allow,1300
1281,678768,BP2YRW57T,allow,1300
1282,678768,5SEHW3DPE,allow,1300
1283,678768,FFXAGW4M0,allow,1300
1284,678768,XB3XEFSY7,allow,1300
1285,678768,7NR8SRFSG,allow,1300
1286,678768,P7HRMZFNY,allow,1300
1287,678768,SY51H3B97,allow,1300
1288,678768,F58ZH304D,allow,1300
1289,678768,N1DY7CP14,allow,1300
1290,678768,H57F9NSAK,allow,1300
1291,678768,BA9Z9PCHD,allow,1300
1292,678768,YT8CKH0N9,allow,1300
1293,678768,FF697DVV7,allow,1300
1294,678768,94X7HR07K,allow,1300
1295,678768,CKZWR6TCD,allow,1300
1296,678768,GTDMSMCC7,allow,1300
1297,678768,38X6CDEXR,allow,1300
1298,678768,SZFN1FF01,allow,1300
1299,678768,YDXX9YG0D,allow,1300
1300,678768,HF6A781M7,allow,1300
1301,678768,49F60MAB3,allow,1300
