SN,Gtin,Serial no,Status,Sending Status
688,5609,HAHXF3VKF,allow,2000
689,5609,31BG8NDBC,allow,2000
690,5609,RXNR45DPT,allow,2000
691,5609,YSFX1G88H,allow,2000
692,5609,8MCPXP6P4,allow,2000
693,5609,5RPAZ1P1A,allow,2000
694,5609,8XCEYFTHH,allow,2000
695,5609,4V3RY7060,allow,2000
696,5609,DD8K08N8Y,allow,2000
697,5609,AMM9CNS2K,allow,2000
698,5609,S58FV4AN7,allow,2000
699,5609,3NE3PE1EG,allow,2000
700,5609,YZTYK22EB,allow,2000
701,5609,K8CBYYD6A,allow,2000
702,5609,MTDCMXY5Z,allow,2000
703,5609,VDES0ZYS3,allow,2000
704,5609,NK56T5YV7,allow,2000
705,5609,F3G266RDG,allow,2000
706,5609,VYB23HMD3,allow,2000
707,5609,YKV7Y35DZ,allow,2000
708,5609,XKMHBZ16R,allow,2000
709,5609,5TC32Z0C9,allow,2000
710,5609,8RZ33X8S6,allow,2000
711,5609,1DYX8SPFC,allow,2000
712,5609,8PR598W46,allow,2000
713,5609,NBM6PFC4A,allow,2000
714,5609,KDZA5E1NS,allow,2000
715,5609,FX6YB1B0V,allow,2000
716,5609,77T121EX5,allow,2000
717,5609,KY066T2AT,allow,2000
718,5609,M3VPY4V60,allow,2000
719,5609,KRSN06V7C,allow,2000
720,5609,SN0R1ZYC3,allow,2000
721,5609,HHS9CMSZX,allow,2000
722,5609,301B1AE6G,allow,2000
723,5609,SX47GWYYC,allow,2000
724,5609,Z1SY1X2V5,allow,2000
725,5609,7XK58X6KZ,allow,2000
726,5609,W0MY6N009,allow,2000
727,5609,K0SNCFMZP,allow,2000
728,5609,YDAWZ7K7M,allow,2000
729,5609,2X2MTFPM0,allow,2000
730,5609,74F0VWSYG,allow,2000
731,5609,7F2CSGSXV,allow,2000
732,5609,YPMWBZ370,allow,2000
733,5609,6R8MFZPD6,allow,2000
734,5609,SV292HNVD,allow,2000
735,5609,PHNG8YEA6,allow,2000
736,5609,E071XHB66,allow,2000
737,5609,STXWR2T5P,allow,2000
738,5609,E399Y6CFP,allow,2000
739,5609,KYFK5GV18,allow,2000
740,5609,PEZCN8MD1,allow,2000
741,5609,3GYCBM8KX,allow,2000
742,5609,SMTXK4VEX,allow,2000
743,5609,BR3EYANFD,allow,2000
744,5609,6S0GGYPPB,allow,2000
745,5609,ZHFBV546P,allow,2000
746,5609,SCP10BX89,allow,2000
747,5609,PV9HCV2CR,allow,2000
748,5609,F9Y9DG76A,allow,2000
749,5609,BWZB05H1V,allow,2000
750,5609,PVAYSZX4F,allow,2000
751,5609,2KRNYTDKM,allow,2000
752,5609,BG5KRXCRS,allow,2000
753,5609,9AGEDSZ0E,allow,2000
754,5609,RCMWC3HMP,allow,2000
755,5609,R5BEXC2PG,allow,2000
756,5609,CS1A0A5HK,allow,2000
757,5609,1MW1F6KWV,allow,2000
758,5609,2XS5012FP,allow,2000
759,5609,W1508MKWT,allow,2000
760,5609,4B99X2256,allow,2000
761,5609,3NV0405XN,allow,2000
762,5609,AEC8HFR8T,allow,2000
763,5609,FWVTZ9BAZ,allow,2000
764,5609,7E4XCVGP6,allow,2000
765,5609,BEPHM4GVF,allow,2000
766,5609,PCTNVSHT2,allow,2000
767,5609,FZPE6BR2Y,allow,2000
768,5609,ENZ07ZVBK,allow,2000
769,5609,D651M7Z9E,allow,2000
770,5609,Y6ESYZ4HW,allow,2000
771,5609,FRKSYDZ7W,allow,2000
772,5609,CGMEVR4RY,allow,2000
773,5609,ZFE25AYH1,allow,2000
774,5609,XNXC9EWM0,allow,2000
775,5609,ZN9GFDNYA,allow,2000
776,5609,RBAKPTEHD,allow,2000
777,5609,4PDRYFXAT,allow,2000
778,5609,HY1MMHHVA,allow,2000
779,5609,B82CDAHN8,allow,2000
780,5609,NF433TKK9,allow,2000
781,5609,HM181HX17,allow,2000
782,5609,VTCESX5H3,allow,2000
783,5609,RHR20W55A,allow,2000
784,5609,DNR7CT1G2,allow,2000
785,5609,ZHS4618RE,allow,2000
786,5609,RKT2XP7H7,allow,2000
787,5609,GS51NEK7K,allow,2000
788,5609,2FK3A0FVN,allow,2000
789,5609,WE2GY18YR,allow,2000
790,5609,T4RBZ7SB1,allow,2000
791,5609,1HMHSDEGF,allow,2000
792,5609,39AZPWTS6,allow,2000
793,5609,ND9BPG1F7,allow,2000
794,5609,50CRP2CZF,allow,2000
795,5609,35NZ59ZDC,allow,2000
796,5609,5BF32F57G,allow,2000
797,5609,DC2KY6TP8,allow,2000
798,5609,YER25HTCF,allow,2000
799,5609,KVXG77F02,allow,2000
800,5609,S4G8N52ZV,allow,2000
801,5609,DN270TNAY,allow,2000
802,5609,AMRFD1VCV,allow,2000
803,5609,4TCPNX7DR,allow,2000
804,5609,HZ94HZ10M,allow,2000
805,5609,FVD92R65T,allow,2000
806,5609,TW2FRDSFK,allow,2000
807,5609,5RM0AYF33,allow,2000
808,5609,PW77WHA5Z,allow,2000
809,5609,9RWV64TG2,allow,2000
810,5609,7FXGV8B6R,allow,2000
811,5609,GB0SENVYD,allow,2000
812,5609,SC55EA751,allow,2000
813,5609,P5VH30AV9,allow,2000
814,5609,9SG6HB4GD,allow,2000
815,5609,C648XB9BC,allow,2000
816,5609,CAWWBKPM1,allow,2000
817,5609,D1K312CK3,allow,2000
818,5609,D60VDZF7X,allow,2000
819,5609,34DSDS4MY,allow,2000
820,5609,NCBACZSR6,allow,2000
821,5609,M1KEGAPXC,allow,2000
822,5609,KNKSM9FZP,allow,2000
823,5609,13750BNAW,allow,2000
824,5609,YREP080DK,allow,2000
825,5609,BFSZVP28G,allow,2000
826,5609,AP8SWDDP5,allow,2000
827,5609,D6PG41MFY,allow,2000
828,5609,KWK0FTVGW,allow,2000
829,5609,5NXEAZ0P3,allow,2000
830,5609,7391G6NC7,allow,2000
831,5609,4EE6GVVFT,allow,2000
832,5609,B1TXXHG73,allow,2000
833,5609,MZ01KBR86,allow,2000
834,5609,22P8X130P,allow,2000
835,5609,4KT9MF7E5,allow,2000
836,5609,HH155H4MF,allow,2000
837,5609,TCKTAXFCS,allow,2000
838,5609,FRP816BRY,allow,2000
839,5609,1HZSK0BKY,allow,2000
840,5609,TSPMY6Y03,allow,2000
841,5609,REAAB1T76,allow,2000
842,5609,TAH9DCRYZ,allow,2000
843,5609,DPDBYPM45,allow,2000
844,5609,6XZK8BHHM,allow,2000
845,5609,Y3Y17RKPK,allow,2000
846,5609,84291X657,allow,2000
847,5609,R3D0NHXZW,allow,2000
848,5609,892CWZCWH,allow,2000
849,5609,61BNC4YEW,allow,2000
850,5609,F10AET30X,allow,2000
851,5609,YA73XWW3W,allow,2000
852,5609,XC65ZHRTV,allow,2000
853,5609,5K6D5FC3K,allow,2000
854,5609,T6FD8Y8DE,allow,2000
855,5609,SE6C6A9AW,allow,2000
856,5609,E7GZ0664V,allow,2000
857,5609,C454W67GE,allow,2000
858,5609,YMFDRZ16Z,allow,2000
859,5609,TWVF2V991,allow,2000
860,5609,7NN7ER45Z,allow,2000
861,5609,2RGHP9EXZ,allow,2000
862,5609,R9FVW042K,allow,2000
863,5609,NF9K7VDPE,allow,2000
864,5609,73C9CXKXZ,allow,2000
865,5609,D79ZNEETR,allow,2000
866,5609,Z9M04APY6,allow,2000
867,5609,DFZ0W955D,allow,2000
868,5609,TH5TGMREW,allow,2000
869,5609,506HNRHWB,allow,2000
870,5609,5M2WKMA60,allow,2000
871,5609,X96CFS26E,allow,2000
872,5609,4AZYRRRH3,allow,2000
873,5609,9A25DDCP3,allow,2000
874,5609,7SFSSV3PP,allow,2000
875,5609,KFR9VR9M1,allow,2000
876,5609,K7M24KFE7,allow,2000
877,5609,A1H4B75VW,allow,2000
878,5609,V32CYAPA6,allow,2000
879,5609,TVT0CKZWR,allow,2000
880,5609,C3T10F29H,allow,2000
881,5609,SSFDC1NH1,allow,2000
882,5609,TXNN5A52F,allow,2000
883,5609,CGCW339PW,allow,2000
884,5609,AS80987ZD,allow,2000
885,5609,SCK6N6HH3,allow,2000
886,5609,TS4VD5FW6,allow,2000
887,5609,X5X21GZYS,allow,2000
888,5609,DXXFK8MMB,allow,2000
889,5609,SYSH837X6,allow,2000
890,5609,886FKV7ER,allow,2000
891,5609,PKNA6493S,allow,2000
892,5609,674M1B7N3,allow,2000
893,5609,SCF19D552,allow,2000
894,5609,VZYZ4EGT9,allow,2000
895,5609,PBX143GSC,allow,2000
896,5609,RWSTSM2K4,allow,2000
897,5609,HP4E6S8NR,allow,2000
898,5609,WK8GVGCCA,allow,2000
899,5609,P6WYBK3H5,allow,2000
900,5609,9FCZZ6Z5Z,allow,2000
901,5609,SKYSCS4WE,allow,2000
902,5609,SDSKT64TZ,allow,2000
903,5609,RYFT63Y78,allow,2000
904,5609,PF3C5WE52,allow,2000
905,5609,XRZC39XGG,allow,2000
906,5609,AKY5DW70R,allow,2000
907,5609,C5HC79VEB,allow,2000
908,5609,4N9Z6Z2TD,allow,2000
909,5609,EREEMW194,allow,2000
910,5609,60S5SE3E2,allow,2000
911,5609,K3V1M0DCS,allow,2000
912,5609,C6BDAT936,allow,2000
913,5609,ZN637VX71,allow,2000
914,5609,TYYHFB5CE,allow,2000
915,5609,BDYPCA6YD,allow,2000
916,5609,891HEF5GM,allow,2000
917,5609,ER19H1C5C,allow,2000
918,5609,GBK8Y7ANM,allow,2000
919,5609,Y0Y4XNH4B,allow,2000
920,5609,64Y7G7YKT,allow,2000
921,5609,ZTNWV1808,allow,2000
922,5609,KPXNKX9P9,allow,2000
923,5609,12KK91ZTZ,allow,2000
924,5609,Y3GWXPDC9,allow,2000
925,5609,P27HM97DP,allow,2000
926,5609,XFNYXK0VT,allow,2000
927,5609,FFMNVESH7,allow,2000
928,5609,YPGKHRSD5,allow,2000
929,5609,161P3E8C8,allow,2000
930,5609,7VG3W69WD,allow,2000
931,5609,HDG8B0EBW,allow,2000
932,5609,CP5D98357,allow,2000
933,5609,1VCTV9C7E,allow,2000
934,5609,BZM004RA7,allow,2000
935,5609,DPSZXYEGT,allow,2000
936,5609,N90SDZ7NX,allow,2000
937,5609,SSG4H9997,allow,2000
938,5609,RPW4P7EYK,allow,2000
939,5609,CHMV1HB9Y,allow,2000
940,5609,T9YPW96K4,allow,2000
941,5609,FDZTGTMS8,allow,2000
942,5609,K1GG3HN5C,allow,2000
943,5609,C7SP3F85P,allow,2000
944,5609,TVPVS8HZW,allow,2000
945,5609,C3386KZYH,allow,2000
946,5609,RWNXAAMAF,allow,2000
947,5609,AMAG7X5ST,allow,2000
948,5609,C9YS2N70H,allow,2000
949,5609,W3SBK3MYY,allow,2000
950,5609,DP9M47B3A,allow,2000
951,5609,PZDR7F128,allow,2000
952,5609,5AS2FWHB4,allow,2000
953,5609,NTCZ0W60N,allow,2000
954,5609,991KSHBDT,allow,2000
955,5609,WCCZ0NVZE,allow,2000
956,5609,PGPZ2DGY1,allow,2000
957,5609,HP6BH53SG,allow,2000
958,5609,58M5E020E,allow,2000
959,5609,ZFKTAV5N4,allow,2000
960,5609,VPFBWBK4E,allow,2000
961,5609,Z6ST9DS5Y,allow,2000
962,5609,MMCCR8HXS,allow,2000
963,5609,37K2Y98VK,allow,2000
964,5609,5Z7ZD9PR3,allow,2000
965,5609,SX4YZ9FSR,allow,2000
966,5609,9KKMX8ZC6,allow,2000
967,5609,T8TAY2KAK,allow,2000
968,5609,4GW7WGPYN,allow,2000
969,5609,ZZ1G24RVW,allow,2000
970,5609,SGYSKDF5H,allow,2000
971,5609,P0NAKSZ51,allow,2000
972,5609,M6GRXSCYF,allow,2000
973,5609,44SHFBGCB,allow,2000
974,5609,FNSHP72ZA,allow,2000
975,5609,RA2GBYCFE,allow,2000
976,5609,V7TFKXVSK,allow,2000
977,5609,SRSSZE72M,allow,2000
978,5609,24MGSZACG,allow,2000
979,5609,8FYB3FSM8,allow,2000
980,5609,84YPTVX8E,allow,2000
981,5609,1WFGMPE63,allow,2000
982,5609,GDW4KGANM,allow,2000
983,5609,WX2B4S49E,allow,2000
984,5609,BN54KVCNZ,allow,2000
985,5609,MS90PCX6K,allow,2000
986,5609,AZYB8ZAKG,allow,2000
987,5609,DYK89X4N9,allow,2000
988,5609,3N3M4TYF0,allow,2000
989,5609,XE021DMAE,allow,2000
990,5609,49G0B2KHY,allow,2000
991,5609,28K8NXN24,allow,2000
992,5609,KPCBAA7FM,allow,2000
993,5609,PB4M3TH88,allow,2000
994,5609,X3NTAEBNG,allow,2000
995,5609,E6S953RE6,allow,2000
996,5609,7Y4FWA1P6,allow,2000
997,5609,8KM1PC8HY,allow,2000
998,5609,3593K002P,allow,2000
999,5609,WR1S6VR7H,allow,2000
1000,5609,BNV53R8DX,allow,2000
1001,5609,B2NFGW6VB,allow,2000
1002,5609,5FD35TVFB,allow,2000
1003,5609,BE3SXSC0C,allow,2000
1004,5609,6XN5MRTR7,allow,2000
1005,5609,FDNYDY82V,allow,2000
1006,5609,GKYE8KC1E,allow,2000
1007,5609,THPW7ASXY,allow,2000
1008,5609,YAXH5TKPE,allow,2000
1009,5609,MNK0M9EF3,allow,2000
1010,5609,3AE50Z0FS,allow,2000
1011,5609,P6Y2BSPRK,allow,2000
1012,5609,KN5BAFF61,allow,2000
1013,5609,1TRGVPDNY,allow,2000
1014,5609,E0RSNG4YZ,allow,2000
1015,5609,MK4V18E30,allow,2000
1016,5609,2X935B4MV,allow,2000
1017,5609,5NY8BCWYG,allow,2000
1018,5609,VTEFDKSCM,allow,2000
1019,5609,RXR01MFVG,allow,2000
1020,5609,6T98WF8YS,allow,2000
1021,5609,ZSXYKXY1V,allow,2000
1022,5609,X2VR8K62F,allow,2000
1023,5609,6G1DA4CYF,allow,2000
1024,5609,26HA93YDM,allow,2000
1025,5609,6WPKY4N3A,allow,2000
1026,5609,W6XHH07NP,allow,2000
1027,5609,V4XCFXFMP,allow,2000
1028,5609,59Y3S8RMK,allow,2000
1029,5609,S5387SV12,allow,2000
1030,5609,TRZE9TCRX,allow,2000
1031,5609,SBNC35NGB,allow,2000
1032,5609,80Z36FME2,allow,2000
1033,5609,88YE6FDBE,allow,2000
1034,5609,FP2FF4GMA,allow,2000
1035,5609,AS65M3Y7X,allow,2000
1036,5609,NY4REEEMX,allow,2000
1037,5609,ASM4TTTY1,allow,2000
1038,5609,7GBAA30HD,allow,2000
1039,5609,DAH29G9VY,allow,2000
1040,5609,T90MHZKNV,allow,2000
1041,5609,EY7B4VZ60,allow,2000
1042,5609,8V0P3Y5Z6,allow,2000
1043,5609,H89H32P1A,allow,2000
1044,5609,ASH64YRY6,allow,2000
1045,5609,C5H0PR15G,allow,2000
1046,5609,CD7S4XYGN,allow,2000
1047,5609,S93E37TR6,allow,2000
1048,5609,R8SH8GA40,allow,2000
1049,5609,M2RY4NWVC,allow,2000
1050,5609,G68GDGKCY,allow,2000
1051,5609,TRK4W0ZFX,allow,2000
1052,5609,2K647P2WY,allow,2000
1053,5609,TA8S167KM,allow,2000
1054,5609,Y50SWBAWK,allow,2000
1055,5609,E3A53ZXYF,allow,2000
1056,5609,C2BZCT8WV,allow,2000
1057,5609,V8SNK0KD8,allow,2000
1058,5609,FDM7VW42W,allow,2000
1059,5609,XNK7K79SF,allow,2000
1060,5609,1YX7134BC,allow,2000
1061,5609,439C834C0,allow,2000
1062,5609,FS0RRCXSX,allow,2000
1063,5609,FYVKF3WFS,allow,2000
1064,5609,G4CPZRT8Y,allow,2000
1065,5609,6NZSKRWZB,allow,2000
1066,5609,3HBB33SFD,allow,2000
1067,5609,93ARWB32C,allow,2000
1068,5609,11DHMZ6FX,allow,2000
1069,5609,BVGYNYZ7A,allow,2000
1070,5609,VTFBZ3ED4,allow,2000
1071,5609,S0228ZZWF,allow,2000
1072,5609,XVXS5NRWW,allow,2000
1073,5609,8GMRNF93N,allow,2000
1074,5609,9NNKVE160,allow,2000
1075,5609,RVGKZTCCG,allow,2000
1076,5609,YA764SHB4,allow,2000
1077,5609,WN3TST947,allow,2000
1078,5609,E6VGB3V5K,allow,2000
1079,5609,70707676K,allow,2000
1080,5609,9R5S2BYW8,allow,2000
1081,5609,BTZG325EV,allow,2000
1082,5609,ZA9PZF5C2,allow,2000
1083,5609,X83WNYWDC,allow,2000
1084,5609,50BE5B3AE,allow,2000
1085,5609,G860Y3WSE,allow,2000
1086,5609,VTG2TN203,allow,2000
1087,5609,C8G68XESK,allow,2000
1088,5609,4T02N7VER,allow,2000
1089,5609,FS2WC3H02,allow,2000
1090,5609,CK153X3PB,allow,2000
1091,5609,139SHH2RY,allow,2000
1092,5609,A62HR0PYZ,allow,2000
1093,5609,NR6Y6PEB2,allow,2000
1094,5609,7MD25EV1X,allow,2000
1095,5609,YDF040W4Y,allow,2000
1096,5609,VVPT6YC60,allow,2000
1097,5609,3R4YCS240,allow,2000
1098,5609,461G238C8,allow,2000
1099,5609,SG5M5A59V,allow,2000
1100,5609,6HYRGEEDB,allow,2000
1101,5609,1W1F1A184,allow,2000
1102,5609,E752GYNZX,allow,2000
1103,5609,2NH5W9WTP,allow,2000
1104,5609,TDPX5NMRK,allow,2000
1105,5609,B0MX2BVT3,allow,2000
1106,5609,K8R9FGPZR,allow,2000
1107,5609,Z2GFBV86X,allow,2000
1108,5609,XYG9B3S0V,allow,2000
1109,5609,GFWG77X28,allow,2000
1110,5609,8WC9GBD81,allow,2000
1111,5609,8D3W39W67,allow,2000
1112,5609,FM5NF14M6,allow,2000
1113,5609,79ZVV2Z8T,allow,2000
1114,5609,EWCAX3K14,allow,2000
1115,5609,3YZPRSGBY,allow,2000
1116,5609,ATB1BNEE8,allow,2000
1117,5609,S8ZSPYFRW,allow,2000
1118,5609,6NZ0FN96W,allow,2000
1119,5609,527F21S0N,allow,2000
1120,5609,X849SHAPS,allow,2000
1121,5609,K2NT0YSP9,allow,2000
1122,5609,W35G2FAX5,allow,2000
1123,5609,895PT33DT,allow,2000
1124,5609,NZNR4CY59,allow,2000
1125,5609,N9SYRE8V1,allow,2000
1126,5609,A7M6T10WX,allow,2000
1127,5609,8460R0VNM,allow,2000
1128,5609,3RB58VC0X,allow,2000
1129,5609,N6HVHSMZ5,allow,2000
1130,5609,5G28WHZ47,allow,2000
1131,5609,T7TMZR279,allow,2000
1132,5609,K0KDZTN0K,allow,2000
1133,5609,MHHRSD0EA,allow,2000
1134,5609,WV83C3AXN,allow,2000
1135,5609,2Y9P539MM,allow,2000
1136,5609,R39GZMP5W,allow,2000
1137,5609,NMG7SDPA7,allow,2000
1138,5609,5XYSXYT52,allow,2000
1139,5609,YRVF5P2NP,allow,2000
1140,5609,Y9G42GV50,allow,2000
1141,5609,CNAV06RPY,allow,2000
1142,5609,VS9TKRCZT,allow,2000
1143,5609,R38NNS5X7,allow,2000
1144,5609,YZW0DTV9V,allow,2000
1145,5609,B6R28WGAR,allow,2000
1146,5609,Y9CYME5P4,allow,2000
1147,5609,DMDK4WD22,allow,2000
1148,5609,WCH8281NY,allow,2000
1149,5609,WB646GA1M,allow,2000
1150,5609,96FVK41AD,allow,2000
1151,5609,1WG94DFK1,allow,2000
1152,5609,D81AFECBT,allow,2000
1153,5609,S6B2FT180,allow,2000
1154,5609,M1S9CB5KE,allow,2000
1155,5609,FACCSF11E,allow,2000
1156,5609,BB4747K76,allow,2000
1157,5609,GB1VN1GAP,allow,2000
1158,5609,6939HXA3D,allow,2000
1159,5609,WKA7937KY,allow,2000
1160,5609,XW6EKTZZY,allow,2000
1161,5609,YTHY55EW6,allow,2000
1162,5609,YMAMAPYMX,allow,2000
1163,5609,PWSCD8DXR,allow,2000
1164,5609,AAD2GDB7T,allow,2000
1165,5609,4EWVEEK0F,allow,2000
1166,5609,BVYCC2ARS,allow,2000
1167,5609,SH3K3KF9Z,allow,2000
1168,5609,B2A2SS3S0,allow,2000
1169,5609,878R1E96S,allow,2000
1170,5609,3CM125B86,allow,2000
1171,5609,9GSRFBKP1,allow,2000
1172,5609,H5GK3FBD3,allow,2000
1173,5609,VKXD6H0Z2,allow,2000
1174,5609,6SY66GED7,allow,2000
1175,5609,E7WWSGVW9,allow,2000
1176,5609,ARC8KZNT4,allow,2000
1177,5609,4SKB1FEFZ,allow,2000
1178,5609,FKWDKV740,allow,2000
1179,5609,MW2VVC5C7,allow,2000
1180,5609,3AYWREGFX,allow,2000
1181,5609,Y1G7N8TS2,allow,2000
1182,5609,8CBDZ08X6,allow,2000
1183,5609,KBZMVPWM8,allow,2000
1184,5609,4Y5NG2T3B,allow,2000
1185,5609,YBM8FWWHC,allow,2000
1186,5609,EY6MDZ629,allow,2000
1187,5609,6VWKMFA0C,allow,2000
1188,5609,9BHB60NH5,allow,2000
1189,5609,NRCM2WP45,allow,2000
1190,5609,390YP47ME,allow,2000
1191,5609,TV1NGKKHV,allow,2000
1192,5609,MVHEZNMCV,allow,2000
1193,5609,PAVE12TXH,allow,2000
1194,5609,6EAXX8STC,allow,2000
1195,5609,HH95ENYGT,allow,2000
1196,5609,3W0DHTP0A,allow,2000
1197,5609,4GKH1T2AV,allow,2000
1198,5609,6D4EHAEKN,allow,2000
1199,5609,NMZWHHXV5,allow,2000
1200,5609,F6CVCBK24,allow,2000
1201,5609,4K1A96G9T,allow,2000
1202,5609,N6N6BXDRT,allow,2000
1203,5609,T8RR0H4MK,allow,2000
1204,5609,BB5SNE7Z8,allow,2000
1205,5609,9F6CMNCN5,allow,2000
1206,5609,N3VHMEHMH,allow,2000
1207,5609,PV7V76KEG,allow,2000
1208,5609,KSY4BZEBC,allow,2000
1209,5609,97TPMANZH,allow,2000
1210,5609,PPDEMC8KA,allow,2000
1211,5609,HTKZZHPN3,allow,2000
1212,5609,VT4DN72DP,allow,2000
1213,5609,853R3GB9S,allow,2000
1214,5609,81BWGX3KZ,allow,2000
1215,5609,6MP2M242H,allow,2000
1216,5609,CKRPE0AMT,allow,2000
1217,5609,WF41ZE0C4,allow,2000
1218,5609,21SFA0RA2,allow,2000
1219,5609,D830415T9,allow,2000
1220,5609,E2VHHNYEG,allow,2000
1221,5609,BP0S421F2,allow,2000
1222,5609,PHWW7XDGF,allow,2000
1223,5609,W8XSYXGSR,allow,2000
1224,5609,CFDNHW0HF,allow,2000
1225,5609,SDKV6BGK6,allow,2000
1226,5609,6BA0XT93E,allow,2000
1227,5609,C57WZZ013,allow,2000
1228,5609,CGBM88FAY,allow,2000
1229,5609,51W7BK8KB,allow,2000
1230,5609,519Z01S85,allow,2000
1231,5609,7AEGVAV9G,allow,2000
1232,5609,8S7T27YZM,allow,2000
1233,5609,BXYSK9FTV,allow,2000
1234,5609,8CV50FCXS,allow,2000
1235,5609,1XPYNBDYR,allow,2000
1236,5609,1RF575NAN,allow,2000
1237,5609,Y4291NVSE,allow,2000
1238,5609,VT0S9ZZ3G,allow,2000
1239,5609,5KHXWKT7B,allow,2000
1240,5609,B5G5ZT6RH,allow,2000
1241,5609,GARV0C4DG,allow,2000
1242,5609,SDTXMNCS2,allow,2000
1243,5609,FMKV027XZ,allow,2000
1244,5609,NR53NV0CG,allow,2000
1245,5609,D39RAP5F5,allow,2000
1246,5609,58ZTK45N2,allow,2000
1247,5609,KH2ZKS2TS,allow,2000
1248,5609,GPG5WW31P,allow,2000
1249,5609,ZPVV2K1X4,allow,2000
1250,5609,W067DTH11,allow,2000
1251,5609,PTX6EE33A,allow,2000
1252,5609,Z9HCSS05G,allow,2000
1253,5609,WGKXXYZ9B,allow,2000
1254,5609,NAHBET1KV,allow,2000
1255,5609,5MBTASFA3,allow,2000
1256,5609,F28DN889C,allow,2000
1257,5609,8A31P03D7,allow,2000
1258,5609,B1VFY5DYA,allow,2000
1259,5609,GVAC1VB07,allow,2000
1260,5609,DP236WNA1,allow,2000
1261,5609,4DPXH9A11,allow,2000
1262,5609,DR45S0EDA,allow,2000
1263,5609,TYDMWT2DK,allow,2000
1264,5609,FCT4MG0DR,allow,2000
1265,5609,2S8EKNF54,allow,2000
1266,5609,C40BN5V6P,allow,2000
1267,5609,22VSSVVH1,allow,2000
1268,5609,T90975VE6,allow,2000
1269,5609,48399FYK0,allow,2000
1270,5609,7T11227HP,allow,2000
1271,5609,VC838DTSH,allow,2000
1272,5609,S7B60MWED,allow,2000
1273,5609,EB0KBN2KV,allow,2000
1274,5609,W636YMX4Y,allow,2000
1275,5609,5YTY5E2N5,allow,2000
1276,5609,ZDSFA14CS,allow,2000
1277,5609,YSP1X303Y,allow,2000
1278,5609,VCPCG69W3,allow,2000
1279,5609,8PYF8710T,allow,2000
1280,5609,RC2X3E4PD,allow,2000
1281,5609,BP2YRW57T,allow,2000
1282,5609,5SEHW3DPE,allow,2000
1283,5609,FFXAGW4M0,allow,2000
1284,5609,XB3XEFSY7,allow,2000
1285,5609,7NR8SRFSG,allow,2000
1286,5609,P7HRMZFNY,allow,2000
1287,5609,SY51H3B97,allow,2000
1288,5609,F58ZH304D,allow,2000
1289,5609,N1DY7CP14,allow,2000
1290,5609,H57F9NSAK,allow,2000
1291,5609,BA9Z9PCHD,allow,2000
1292,5609,YT8CKH0N9,allow,2000
1293,5609,FF697DVV7,allow,2000
1294,5609,94X7HR07K,allow,2000
1295,5609,CKZWR6TCD,allow,2000
1296,5609,GTDMSMCC7,allow,2000
1297,5609,38X6CDEXR,allow,2000
1298,5609,SZFN1FF01,allow,2000
1299,5609,YDXX9YG0D,allow,2000
1300,5609,HF6A781M7,allow,2000
1301,5609,49F60MAB3,allow,2000
1302,5609,E7AY0BA0S,allow,2000
1303,5609,DC322N0DD,allow,2000
1304,5609,AKD0462F5,allow,2000
1305,5609,59F9ZAVBF,allow,2000
1306,5609,FFNM2E6ZK,allow,2000
1307,5609,S6RAPBH2K,allow,2000
1308,5609,3FTW4ZXHX,allow,2000
1309,5609,8KBP10XBE,allow,2000
1310,5609,K4XCT55M1,allow,2000
1311,5609,B416DFPTZ,allow,2000
1312,5609,5PBBAFD40,allow,2000
1313,5609,6RCE376VK,allow,2000
1314,5609,M724EVB45,allow,2000
1315,5609,1E01G4RM2,allow,2000
1316,5609,RXXDZG0CE,allow,2000
1317,5609,3P807SCPT,allow,2000
1318,5609,BR0RWXWKP,allow,2000
1319,5609,9AFG3F5ND,allow,2000
1320,5609,W4XK2Y56X,allow,2000
1321,5609,GSEGYRBHM,allow,2000
1322,5609,B7Z3GF22K,allow,2000
1323,5609,Y0KSBBHNW,allow,2000
1324,5609,9Y4WGHG6P,allow,2000
1325,5609,7ZF8WF6NK,allow,2000
1326,5609,RFWPTX0MD,allow,2000
1327,5609,F3F0GA7MT,allow,2000
1328,5609,YW7TTBWK6,allow,2000
1329,5609,2477A5WAN,allow,2000
1330,5609,DBG4CKWBP,allow,2000
1331,5609,BZ1986K46,allow,2000
1332,5609,40N470HXK,allow,2000
1333,5609,A77D3TGR1,allow,2000
1334,5609,YPZ162GHY,allow,2000
1335,5609,X1AY011TD,allow,2000
1336,5609,89RBECC0K,allow,2000
1337,5609,713660X8F,allow,2000
1338,5609,X86GW72WT,allow,2000
1339,5609,KMN86WVCE,allow,2000
1340,5609,T790D9T1K,allow,2000
1341,5609,NCTWXTGRV,allow,2000
1342,5609,2RXPFM155,allow,2000
1343,5609,TDGWH699S,allow,2000
1344,5609,604XHA2VK,allow,2000
1345,5609,MRZNAR8NB,allow,2000
1346,5609,T87R00FVD,allow,2000
1347,5609,VME7D1SRV,allow,2000
1348,5609,TRC97SPG0,allow,2000
1349,5609,EY8TZX447,allow,2000
1350,5609,CR760FPPW,allow,2000
1351,5609,E2GBW6KSK,allow,2000
1352,5609,HXP59RY9H,allow,2000
1353,5609,MS82AWV21,allow,2000
1354,5609,DW5AEBYV4,allow,2000
1355,5609,4ATW0A1S2,allow,2000
1356,5609,6N8T4GKAY,allow,2000
1357,5609,M28WZZ12B,allow,2000
